,Unnamed: 0,hue,lightness,chroma,red,green,blue,hlc,rgb,rgb_front
1310,1310,51,62,15,161,158,104,051-62-15,161-158-104,"(161,158,104)"
1311,1311,51,72,27,192,189,76,051-72-27,192-189-76,"(192,189,76)"
1312,1312,51,75,12,193,193,142,051-75-12,193-193-142,"(193,193,142)"
1313,1313,51,76,36,206,200,28,051-76-36,206-200-28,"(206,200,28)"
1314,1314,51,81,21,212,214,136,051-81-21,212-214-136,"(212,214,136)"
1315,1315,51,81,30,219,214,92,051-81-30,219-214-92,"(219,214,92)"
1316,1316,52,25,5,61,60,49,052-25-05,61-60-49,"(61,60,49)"
1317,1317,52,36,13,91,89,53,052-36-13,91-89-53,"(91,89,53)"
1318,1318,52,49,13,124,123,78,052-49-13,124-123-78,"(124,123,78)"
1319,1319,52,73,14,186,190,139,052-73-14,186-190-139,"(186,190,139)"
1320,1320,52,74,6,186,188,159,052-74-06,186-188-159,"(186,188,159)"
1321,1321,52,82,4,209,210,192,052-82-04,209-210-192,"(209,210,192)"
1322,1322,52,82,23,209,214,122,052-82-23,209-214-122,"(209,214,122)"
1323,1323,52,90,5,234,234,216,052-90-05,234-234-216,"(234,234,216)"
1324,1324,53,23,4,58,57,47,053-23-04,58-57-47,"(58,57,47)"
1325,1325,53,29,5,72,72,58,053-29-05,72-72-58,"(72,72,58)"
1326,1326,53,35,7,85,86,68,053-35-07,85-86-68,"(85,86,68)"
1327,1327,53,39,19,97,101,46,053-39-19,97-101-46,"(97,101,46)"
1328,1328,53,42,7,103,103,82,053-42-07,103-103-82,"(103,103,82)"
1329,1329,53,42,13,109,106,60,053-42-13,109-106-60,"(109,106,60)"
1330,1330,53,43,17,110,109,52,053-43-17,110-109-52,"(110,109,52)"
1331,1331,53,48,19,123,123,54,053-48-19,123-123-54,"(123,123,54)"
1332,1332,53,54,17,139,139,76,053-54-17,139-139-76,"(139,139,76)"
1333,1333,53,57,3,144,146,133,053-57-03,144-146-133,"(144,146,133)"
1334,1334,53,61,26,158,159,55,053-61-26,158-159-55,"(158,159,55)"
1335,1335,53,66,25,167,173,75,053-66-25,167-173-75,"(167,173,75)"
1336,1336,53,70,2,175,178,168,053-70-02,175-178-168,"(175,178,168)"
1337,1337,53,70,29,183,187,70,053-70-29,183-187-70,"(183,187,70)"
1338,1338,53,75,18,195,200,126,053-75-18,195-200-126,"(195,200,126)"
1339,1339,53,76,2,192,195,184,053-76-02,192-195-184,"(192,195,184)"
1340,1340,53,79,38,202,213,31,053-79-38,202-213-31,"(202,213,31)"
1341,1341,53,80,7,201,204,174,053-80-07,201-204-174,"(201,204,174)"
1342,1342,53,84,38,215,224,56,053-84-38,215-224-56,"(215,224,56)"
1343,1343,53,85,6,216,218,194,053-85-06,216-218-194,"(216,218,194)"
1344,1344,53,85,33,217,226,101,053-85-33,217-226-101,"(217,226,101)"
1345,1345,53,86,16,217,222,170,053-86-16,217-222-170,"(217,222,170)"
1346,1346,54,31,13,79,79,46,054-31-13,79-79-46,"(79,79,46)"
1347,1347,54,46,23,117,121,43,054-46-23,117-121-43,"(117,121,43)"
1348,1348,54,55,8,133,138,110,054-55-08,133-138-110,"(133,138,110)"
1349,1349,54,58,18,150,154,91,054-58-18,150-154-91,"(150,154,91)"
1350,1350,54,60,22,150,155,76,054-60-22,150-155-76,"(150,155,76)"
1351,1351,54,66,8,169,174,141,054-66-08,169-174-141,"(169,174,141)"
1352,1352,54,66,13,165,172,128,054-66-13,165-172-128,"(165,172,128)"
1353,1353,54,68,17,168,176,117,054-68-17,168-176-117,"(168,176,117)"
1354,1354,54,79,30,203,214,95,054-79-30,203-214-95,"(203,214,95)"
1355,1355,54,80,16,203,210,157,054-80-16,203-210-157,"(203,210,157)"
1356,1356,54,81,18,207,215,148,054-81-18,207-215-148,"(207,215,148)"
1357,1357,54,85,1,222,224,216,054-85-01,222-224-216,"(222,224,216)"
1358,1358,54,85,13,215,221,178,054-85-13,215-221-178,"(215,221,178)"
1359,1359,54,86,24,215,227,147,054-86-24,215-227-147,"(215,227,147)"
1360,1360,54,89,2,227,229,218,054-89-02,227-229-218,"(227,229,218)"
1361,1361,54,90,12,228,233,195,054-90-12,228-233-195,"(228,233,195)"
1362,1362,55,32,14,76,78,44,055-32-14,76-78-44,"(76,78,44)"
1363,1363,55,38,17,93,97,52,055-38-17,93-97-52,"(93,97,52)"
1364,1364,55,65,20,161,171,98,055-65-20,161-171-98,"(161,171,98)"
1365,1365,55,74,23,187,198,113,055-74-23,187-198-113,"(187,198,113)"
1366,1366,55,78,13,197,203,158,055-78-13,197-203-158,"(197,203,158)"
1367,1367,55,82,13,206,214,173,055-82-13,206-214-173,"(206,214,173)"
1368,1368,55,82,30,209,222,104,055-82-30,209-222-104,"(209,222,104)"
1369,1369,55,85,20,213,224,157,055-85-20,213-224-157,"(213,224,157)"
1370,1370,55,87,30,213,229,120,055-87-30,213-229-120,"(213,229,120)"
1371,1371,56,26,1,62,63,59,056-26-01,62-63-59,"(62,63,59)"
1372,1372,56,26,7,65,68,53,056-26-07,65-68-53,"(65,68,53)"
1373,1373,56,30,9,71,74,53,056-30-09,71-74-53,"(71,74,53)"
1374,1374,56,31,14,78,81,50,056-31-14,78-81-50,"(78,81,50)"
1375,1375,56,34,17,84,89,49,056-34-17,84-89-49,"(84,89,49)"
1376,1376,56,35,6,86,90,74,056-35-06,86-90-74,"(86,90,74)"
1377,1377,56,36,11,88,90,62,056-36-11,88-90-62,"(88,90,62)"
1378,1378,56,37,19,87,92,41,056-37-19,87-92-41,"(87,92,41)"
1379,1379,56,44,16,110,116,68,056-44-16,110-116-68,"(110,116,68)"
1380,1380,56,45,6,113,117,99,056-45-06,113-117-99,"(113,117,99)"
1381,1381,56,45,11,111,119,85,056-45-11,111-119-85,"(111,119,85)"
1382,1382,56,45,21,111,119,49,056-45-21,111-119-49,"(111,119,49)"
1383,1383,56,55,6,138,142,121,056-55-06,138-142-121,"(138,142,121)"
1384,1384,56,55,11,137,144,109,056-55-11,137-144-109,"(137,144,109)"
1385,1385,56,56,16,134,146,95,056-56-16,134-146-95,"(134,146,95)"
1386,1386,56,57,27,138,150,49,056-57-27,138-150-49,"(138,150,49)"
1387,1387,56,61,0,153,156,149,056-61-00,153-156-149,"(153,156,149)"
1388,1388,56,64,6,162,169,148,056-64-06,162-169-148,"(162,169,148)"
1389,1389,56,65,11,161,172,134,056-65-11,161-172-134,"(161,172,134)"
1390,1390,56,65,16,162,174,119,056-65-16,162-174-119,"(162,174,119)"
1391,1391,56,65,20,160,174,96,056-65-20,160-174-96,"(160,174,96)"
1392,1392,56,65,26,161,173,73,056-65-26,161-173-73,"(161,173,73)"
1393,1393,56,66,32,167,179,38,056-66-32,167-179-38,"(167,179,38)"
1394,1394,56,75,5,193,197,177,056-75-05,193-197-177,"(193,197,177)"
1395,1395,56,75,10,189,198,162,056-75-10,189-198-162,"(189,198,162)"
1396,1396,56,75,15,190,201,143,056-75-15,190-201-143,"(190,201,143)"
1397,1397,56,75,19,186,201,127,056-75-19,186-201-127,"(186,201,127)"
1398,1398,56,75,26,182,200,98,056-75-26,182-200-98,"(182,200,98)"
1399,1399,56,75,32,186,207,67,056-75-32,186-207-67,"(186,207,67)"
1400,1400,56,77,34,189,206,58,056-77-34,189-206-58,"(189,206,58)"
1401,1401,56,79,7,201,207,181,056-79-07,201-207-181,"(201,207,181)"
1402,1402,56,80,19,198,212,141,056-80-19,198-212-141,"(198,212,141)"
1403,1403,56,81,13,200,212,166,056-81-13,200-212-166,"(200,212,166)"
1404,1404,56,81,26,198,217,125,056-81-26,198-217-125,"(198,217,125)"
1405,1405,56,83,16,206,217,155,056-83-16,206-217-155,"(206,217,155)"
1406,1406,56,84,35,202,225,89,056-84-35,202-225-89,"(202,225,89)"
1407,1407,56,84,37,203,222,36,056-84-37,203-222-36,"(203,222,36)"
1408,1408,56,85,6,218,222,201,056-85-06,218-222-201,"(218,222,201)"
1409,1409,56,85,10,216,224,189,056-85-10,216-224-189,"(216,224,189)"
1410,1410,56,85,20,213,226,158,056-85-20,213-226-158,"(213,226,158)"
1411,1411,56,85,26,212,228,140,056-85-26,212-228-140,"(212,228,140)"
1412,1412,56,86,16,215,228,174,056-86-16,215-228-174,"(215,228,174)"
1413,1413,56,89,2,227,229,219,056-89-02,227-229-219,"(227,229,219)"
1414,1414,56,89,11,225,231,196,056-89-11,225-231-196,"(225,231,196)"
1415,1415,56,90,7,232,233,211,056-90-07,232-233-211,"(232,233,211)"
1416,1416,56,90,16,225,234,180,056-90-16,225-234-180,"(225,234,180)"
1417,1417,57,56,21,136,149,70,057-56-21,136-149-70,"(136,149,70)"
1418,1418,57,71,33,169,190,44,057-71-33,169-190-44,"(169,190,44)"
1419,1419,57,72,2,180,186,173,057-72-02,180-186-173,"(180,186,173)"
1420,1420,57,80,35,194,217,72,057-80-35,194-217-72,"(194,217,72)"
1421,1421,57,82,32,198,221,100,057-82-32,198-221-100,"(198,221,100)"
1422,1422,57,85,30,206,229,122,057-85-30,206-229-122,"(206,229,122)"
1423,1423,57,88,4,224,227,211,057-88-04,224-227-211,"(224,227,211)"
1424,1424,58,29,9,65,69,49,058-29-09,65-69-49,"(65,69,49)"
1425,1425,58,42,21,93,105,45,058-42-21,93-105-45,"(93,105,45)"
1426,1426,58,55,5,137,145,126,058-55-05,137-145-126,"(137,145,126)"
1427,1427,58,55,18,125,144,84,058-55-18,125-144-84,"(125,144,84)"
1428,1428,58,63,10,153,168,134,058-63-10,153-168-134,"(153,168,134)"
1429,1429,58,66,22,153,180,102,058-66-22,153-180-102,"(153,180,102)"
1430,1430,58,73,25,168,198,107,058-73-25,168-198-107,"(168,198,107)"
1431,1431,58,74,21,172,200,120,058-74-21,172-200-120,"(172,200,120)"
1432,1432,58,75,9,185,195,164,058-75-09,185-195-164,"(185,195,164)"
1433,1433,58,81,9,203,212,181,058-81-09,203-212-181,"(203,212,181)"
1434,1434,58,81,12,202,213,171,058-81-12,202-213-171,"(202,213,171)"
1435,1435,58,83,18,201,221,166,058-83-18,201-221-166,"(201,221,166)"
1436,1436,58,86,10,215,223,192,058-86-10,215-223-192,"(215,223,192)"
1437,1437,58,89,6,225,231,205,058-89-06,225-231-205,"(225,231,205)"
1438,1438,59,30,12,63,72,49,059-30-12,63-72-49,"(63,72,49)"
1439,1439,59,35,10,83,92,68,059-35-10,83-92-68,"(83,92,68)"
1440,1440,59,35,13,82,95,62,059-35-13,82-95-62,"(82,95,62)"
1441,1441,59,37,5,86,91,78,059-37-05,86-91-78,"(86,91,78)"
1442,1442,59,38,18,80,99,55,059-38-18,80-99-55,"(80,99,55)"
1443,1443,59,38,20,81,98,50,059-38-20,81-98-50,"(81,98,50)"
1444,1444,59,40,11,92,104,75,059-40-11,92-104-75,"(92,104,75)"
1445,1445,59,43,1,104,107,101,059-43-01,104-107-101,"(104,107,101)"
1446,1446,59,45,17,99,118,72,059-45-17,99-118-72,"(99,118,72)"
1447,1447,59,46,7,112,119,98,059-46-07,112-119-98,"(112,119,98)"
1448,1448,59,46,13,103,118,83,059-46-13,103-118-83,"(103,118,83)"
1449,1449,59,52,10,125,136,107,059-52-10,125-136-107,"(125,136,107)"
1450,1450,59,54,19,118,141,81,059-54-19,118-141-81,"(118,141,81)"
1451,1451,59,56,2,138,141,133,059-56-02,138-141-133,"(138,141,133)"
1452,1452,59,59,24,124,158,77,059-59-24,124-158-77,"(124,158,77)"
1453,1453,59,62,2,153,159,150,059-62-02,153-159-150,"(153,159,150)"
1454,1454,59,66,17,151,175,115,059-66-17,151-175-115,"(151,175,115)"
1455,1455,59,66,28,143,180,78,059-66-28,143-180-78,"(143,180,78)"
1456,1456,59,73,1,182,187,179,059-73-01,182-187-179,"(182,187,179)"
1457,1457,59,73,17,173,196,142,059-73-17,173-196-142,"(173,196,142)"
1458,1458,59,76,5,194,201,184,059-76-05,194-201-184,"(194,201,184)"
1459,1459,59,76,12,186,200,156,059-76-12,186-200-156,"(186,200,156)"
1460,1460,59,79,4,200,206,190,059-79-04,200-206-190,"(200,206,190)"
1461,1461,59,81,5,205,211,190,059-81-05,205-211-190,"(205,211,190)"
1462,1462,59,83,22,197,224,156,059-83-22,197-224-156,"(197,224,156)"
1463,1463,59,84,13,208,222,183,059-84-13,208-222-183,"(208,222,183)"
1464,1464,60,25,5,56,61,51,060-25-05,56-61-51,"(56,61,51)"
1465,1465,60,28,7,63,70,55,060-28-07,63-70-55,"(63,70,55)"
1466,1466,60,45,1,110,113,108,060-45-01,110-113-108,"(110,113,108)"
1467,1467,60,46,3,112,117,106,060-46-03,112-117-106,"(112,117,106)"
1468,1468,60,56,13,126,147,105,060-56-13,126-147-105,"(126,147,105)"
1469,1469,60,62,26,130,171,82,060-62-26,130-171-82,"(130,171,82)"
1470,1470,60,65,0,161,167,160,060-65-00,161-167-160,"(161,167,160)"
1471,1471,60,66,6,163,172,151,060-66-06,163-172-151,"(163,172,151)"
1472,1472,60,66,14,155,177,132,060-66-14,155-177-132,"(155,177,132)"
1473,1473,60,67,24,141,183,96,060-67-24,141-183-96,"(141,183,96)"
1474,1474,60,71,33,140,197,61,060-71-33,140-197-61,"(140,197,61)"
1475,1475,60,75,23,168,204,125,060-75-23,168-204-125,"(168,204,125)"
1476,1476,61,43,8,100,114,90,061-43-08,100-114-90,"(100,114,90)"
1477,1477,61,47,12,102,121,87,061-47-12,102-121-87,"(102,121,87)"
1478,1478,61,55,14,121,143,103,061-55-14,121-143-103,"(121,143,103)"
1479,1479,61,61,7,147,162,136,061-61-07,147-162-136,"(147,162,136)"
1480,1480,61,61,12,138,159,124,061-61-12,138-159-124,"(138,159,124)"
1481,1481,61,63,19,138,169,110,061-63-19,138-169-110,"(138,169,110)"
1482,1482,61,65,20,145,178,118,061-65-20,145-178-118,"(145,178,118)"
1483,1483,61,71,17,162,191,137,061-71-17,162-191-137,"(162,191,137)"
1484,1484,61,73,24,157,200,118,061-73-24,157-200-118,"(157,200,118)"
1485,1485,61,76,2,189,196,185,061-76-02,189-196-185,"(189,196,185)"
1486,1486,61,81,1,206,210,202,061-81-01,206-210-202,"(206,210,202)"
1487,1487,61,81,6,203,211,190,061-81-06,203-211-190,"(203,211,190)"
1488,1488,61,81,10,198,212,179,061-81-10,198-212-179,"(198,212,179)"
1489,1489,61,83,2,211,215,205,061-83-02,211-215-205,"(211,215,205)"
1490,1490,61,87,7,219,226,204,061-87-07,219-226-204,"(219,226,204)"
1491,1491,61,88,11,219,231,201,061-88-11,219-231-201,"(219,231,201)"
1492,1492,61,88,15,211,234,191,061-88-15,211-234-191,"(211,234,191)"
1493,1493,62,31,4,72,77,68,062-31-04,72-77-68,"(72,77,68)"
1494,1494,62,32,8,69,79,59,062-32-08,69-79-59,"(69,79,59)"
1495,1495,62,35,13,74,90,60,062-35-13,74-90-60,"(74,90,60)"
1496,1496,62,35,15,70,91,54,062-35-15,70-91-54,"(70,91,54)"
1497,1497,62,35,19,68,92,49,062-35-19,68-92-49,"(68,92,49)"
1498,1498,62,42,21,86,113,59,062-42-21,86-113-59,"(86,113,59)"
1499,1499,62,42,23,81,110,52,062-42-23,81-110-52,"(81,110,52)"
1500,1500,62,44,15,99,118,78,062-44-15,99-118-78,"(99,118,78)"
1501,1501,62,48,28,95,132,48,062-48-28,95-132-48,"(95,132,48)"
1502,1502,62,51,6,117,130,110,062-51-06,117-130-110,"(117,130,110)"
1503,1503,62,55,25,115,156,79,062-55-25,115-156-79,"(115,156,79)"
1504,1504,62,56,17,122,150,100,062-56-17,122-150-100,"(122,150,100)"
1505,1505,62,56,22,117,150,88,062-56-22,117-150-88,"(117,150,88)"
1506,1506,62,57,10,128,147,116,062-57-10,128-147-116,"(128,147,116)"
1507,1507,62,57,28,108,159,69,062-57-28,108-159-69,"(108,159,69)"
1508,1508,62,60,14,132,158,116,062-60-14,132-158-116,"(132,158,116)"
1509,1509,62,67,25,136,183,102,062-67-25,136-183-102,"(136,183,102)"
1510,1510,62,71,14,160,189,146,062-71-14,160-189-146,"(160,189,146)"
1511,1511,62,72,8,172,188,160,062-72-08,172-188-160,"(172,188,160)"
1512,1512,62,72,33,137,200,84,062-72-33,137-200-84,"(137,200,84)"
1513,1513,62,75,27,154,207,117,062-75-27,154-207-117,"(154,207,117)"
1514,1514,62,76,20,171,205,148,062-76-20,171-205-148,"(171,205,148)"
1515,1515,62,84,26,186,229,154,062-84-26,186-229-154,"(186,229,154)"
1516,1516,63,25,6,53,65,52,063-25-06,53-65-52,"(53,65,52)"
1517,1517,63,26,8,57,70,52,063-26-08,57-70-52,"(57,70,52)"
1518,1518,63,28,12,55,71,48,063-28-12,55-71-48,"(55,71,48)"
1519,1519,63,36,22,73,99,51,063-36-22,73-99-51,"(73,99,51)"
1520,1520,63,37,24,64,97,48,063-37-24,64-97-48,"(64,97,48)"
1521,1521,63,42,19,83,110,64,063-42-19,83-110-64,"(83,110,64)"
1522,1522,63,66,27,129,184,99,063-66-27,129-184-99,"(129,184,99)"
1523,1523,63,71,12,164,188,155,063-71-12,164-188-155,"(164,188,155)"
1524,1524,63,80,14,188,213,173,063-80-14,188-213-173,"(188,213,173)"
1525,1525,63,80,19,184,215,164,063-80-19,184-215-164,"(184,215,164)"
1526,1526,63,80,21,179,215,160,063-80-21,179-215-160,"(179,215,160)"
1527,1527,63,82,23,184,222,160,063-82-23,184-222-160,"(184,222,160)"
1528,1528,64,35,17,61,90,57,064-35-17,61-90-57,"(61,90,57)"
1529,1529,64,36,19,61,95,54,064-36-19,61-95-54,"(61,95,54)"
1530,1530,64,45,15,93,119,86,064-45-15,93-119-86,"(93,119,86)"
1531,1531,64,46,20,87,124,75,064-46-20,87-124-75,"(87,124,75)"
1532,1532,64,50,6,118,130,113,064-50-06,118-130-113,"(118,130,113)"
1533,1533,64,50,15,106,136,97,064-50-15,106-136-97,"(106,136,97)"
1534,1534,64,54,10,120,140,115,064-54-10,120-140-115,"(120,140,115)"
1535,1535,64,59,32,84,167,68,064-59-32,84-167-68,"(84,167,68)"
1536,1536,64,69,9,160,180,154,064-69-09,160-180-154,"(160,180,154)"
1537,1537,64,70,5,171,183,164,064-70-05,171-183-164,"(171,183,164)"
1538,1538,64,72,20,151,196,138,064-72-20,151-196-138,"(151,196,138)"
1539,1539,64,74,14,164,196,157,064-74-14,164-196-157,"(164,196,157)"
1540,1540,64,75,5,185,196,177,064-75-05,185-196-177,"(185,196,177)"
1541,1541,64,77,30,144,213,126,064-77-30,144-213-126,"(144,213,126)"
1542,1542,64,78,9,184,205,178,064-78-09,184-205-178,"(184,205,178)"
1543,1543,64,79,14,185,214,173,064-79-14,185-214-173,"(185,214,173)"
1544,1544,64,85,15,200,227,193,064-85-15,200-227-193,"(200,227,193)"
1545,1545,65,32,13,60,84,59,065-32-13,60-84-59,"(60,84,59)"
1546,1546,65,42,21,69,115,66,065-42-21,69-115-66,"(69,115,66)"
1547,1547,65,42,26,61,116,56,065-42-26,61-116-56,"(61,116,56)"
1548,1548,65,45,11,104,124,99,065-45-11,104-124-99,"(104,124,99)"
1549,1549,65,52,27,79,148,75,065-52-27,79-148-75,"(79,148,75)"
1550,1550,65,55,16,109,147,101,065-55-16,109-147-101,"(109,147,101)"
1551,1551,65,57,12,123,149,117,065-57-12,123-149-117,"(123,149,117)"
1552,1552,65,57,15,118,155,117,065-57-15,118-155-117,"(118,155,117)"
1553,1553,65,58,5,135,149,130,065-58-05,135-149-130,"(135,149,130)"
1554,1554,65,58,17,114,162,112,065-58-17,114-162-112,"(114,162,112)"
1555,1555,65,58,21,109,160,105,065-58-21,109-160-105,"(109,160,105)"
1556,1556,65,62,26,102,173,97,065-62-26,102-173-97,"(102,173,97)"
1557,1557,65,65,14,139,177,135,065-65-14,139-177-135,"(139,177,135)"
1558,1558,65,68,24,124,187,120,065-68-24,124-187-120,"(124,187,120)"
1559,1559,65,73,17,157,196,154,065-73-17,157-196-154,"(157,196,154)"
1560,1560,65,76,26,151,212,143,065-76-26,151-212-143,"(151,212,143)"
1561,1561,65,80,16,184,214,179,065-80-16,184-214-179,"(184,214,179)"
1562,1562,65,80,23,167,220,162,065-80-23,167-220-162,"(167,220,162)"
1563,1563,65,85,5,214,222,209,065-85-05,214-222-209,"(214,222,209)"
1564,1564,66,27,3,61,66,59,066-27-03,61-66-59,"(61,66,59)"
1565,1565,66,28,16,50,77,52,066-28-16,50-77-52,"(50,77,52)"
1566,1566,66,29,13,51,75,53,066-29-13,51-75-53,"(51,75,53)"
1567,1567,66,37,12,79,101,78,066-37-12,79-101-78,"(79,101,78)"
1568,1568,66,43,17,77,114,78,066-43-17,77-114-78,"(77,114,78)"
1569,1569,66,44,5,102,113,99,066-44-05,102-113-99,"(102,113,99)"
1570,1570,66,66,22,128,183,125,066-66-22,128-183-125,"(128,183,125)"
1571,1571,66,67,33,98,190,93,066-67-33,98-190-93,"(98,190,93)"
1572,1572,66,80,19,177,218,173,066-80-19,177-218-173,"(177,218,173)"
1573,1573,66,85,17,193,228,191,066-85-17,193-228-191,"(193,228,191)"
1574,1574,67,26,9,54,67,51,067-26-09,54-67-51,"(54,67,51)"
1575,1575,67,29,6,60,72,61,067-29-06,60-72-61,"(60,72,61)"
1576,1576,67,36,6,80,93,80,067-36-06,80-93-80,"(80,93,80)"
1577,1577,67,64,17,125,175,129,067-64-17,125-175-129,"(125,175,129)"
1578,1578,67,69,1,170,178,171,067-69-01,170-178-171,"(170,178,171)"
1579,1579,67,77,0,194,198,195,067-77-00,194-198-195,"(194,198,195)"
1580,1580,67,81,11,192,213,189,067-81-11,192-213-189,"(192,213,189)"
1581,1581,67,82,7,201,215,195,067-82-07,201-215-195,"(201,215,195)"
1582,1582,67,85,10,209,225,204,067-85-10,209-225-204,"(209,225,204)"
1583,1583,68,27,6,57,67,58,068-27-06,57-67-58,"(57,67,58)"
1584,1584,68,31,17,46,83,56,068-31-17,46-83-56,"(46,83,56)"
1585,1585,68,33,2,76,82,77,068-33-02,76-82-77,"(76,82,77)"
1586,1586,68,34,21,40,92,58,068-34-21,40-92-58,"(40,92,58)"
1587,1587,68,36,5,79,91,81,068-36-05,79-91-81,"(79,91,81)"
1588,1588,68,48,12,98,124,100,068-48-12,98-124-100,"(98,124,100)"
1589,1589,68,51,15,96,138,106,068-51-15,96-138-106,"(96,138,106)"
1590,1590,68,52,21,79,146,97,068-52-21,79-146-97,"(79,146,97)"
1591,1591,68,55,0,135,140,136,068-55-00,135-140-136,"(135,140,136)"
1592,1592,68,58,22,93,160,105,068-58-22,93-160-105,"(93,160,105)"
1593,1593,68,61,30,73,172,97,068-61-30,73-172-97,"(73,172,97)"
1594,1594,68,62,1,149,159,152,068-62-01,149-159-152,"(149,159,152)"
1595,1595,68,66,16,132,182,144,068-66-16,132-182-144,"(132,182,144)"
1596,1596,68,68,8,155,179,157,068-68-08,155-179-157,"(155,179,157)"
1597,1597,68,68,19,132,186,140,068-68-19,132-186-140,"(132,186,140)"
1598,1598,68,69,11,157,186,160,068-69-11,157-186-160,"(157,186,160)"
1599,1599,68,69,16,141,186,147,068-69-16,141-186-147,"(141,186,147)"
1600,1600,68,69,27,106,191,122,068-69-27,106-191-122,"(106,191,122)"
1601,1601,68,75,8,177,198,176,068-75-08,177-198-176,"(177,198,176)"
1602,1602,68,75,15,160,200,165,068-75-15,160-200-165,"(160,200,165)"
1603,1603,68,78,5,193,204,190,068-78-05,193-204-190,"(193,204,190)"
1604,1604,68,80,15,181,216,185,068-80-15,181-216-185,"(181,216,185)"
1605,1605,69,33,10,65,84,70,069-33-10,65-84-70,"(65,84,70)"
1606,1606,69,33,14,57,86,65,069-33-14,57-86-65,"(57,86,65)"
1607,1607,69,41,9,86,104,90,069-41-09,86-104-90,"(86,104,90)"
1608,1608,69,43,12,86,113,92,069-43-12,86-113-92,"(86,113,92)"
1609,1609,69,43,23,52,120,76,069-43-23,52-120-76,"(52,120,76)"
1610,1610,69,51,6,117,131,117,069-51-06,117-131-117,"(117,131,117)"
1611,1611,69,51,9,115,134,118,069-51-09,115-134-118,"(115,134,118)"
1612,1612,69,54,29,67,153,93,069-54-29,67-153-93,"(67,153,93)"
1613,1613,69,56,6,131,145,130,069-56-06,131-145-130,"(131,145,130)"
1614,1614,69,58,8,132,151,134,069-58-08,132-151-134,"(132,151,134)"
1615,1615,69,58,29,65,164,97,069-58-29,65-164-97,"(65,164,97)"
1616,1616,69,60,2,143,153,146,069-60-02,143-153-146,"(143,153,146)"
1617,1617,69,63,12,141,167,142,069-63-12,141-167-142,"(141,167,142)"
1618,1618,69,68,31,86,193,112,069-68-31,86-193-112,"(86,193,112)"
1619,1619,69,70,7,169,185,168,069-70-07,169-185-168,"(169,185,168)"
1620,1620,69,80,13,186,213,190,069-80-13,186-213-190,"(186,213,190)"
1621,1621,69,81,7,197,211,194,069-81-07,197-211-194,"(197,211,194)"
1622,1622,69,88,6,219,228,214,069-88-06,219-228-214,"(219,228,214)"
1623,1623,70,28,10,52,69,59,070-28-10,52-69-59,"(52,69,59)"
1624,1624,70,28,13,48,70,56,070-28-13,48-70-56,"(48,70,56)"
1625,1625,70,44,7,95,113,100,070-44-07,95-113-100,"(95,113,100)"
1626,1626,70,44,17,70,117,89,070-44-17,70-117-89,"(70,117,89)"
1627,1627,70,44,34,0,129,69,070-44-34,0-129-69,"(0,129,69)"
1628,1628,70,47,28,11,137,85,070-47-28,11-137-85,"(11,137,85)"
1629,1629,70,54,33,0,156,85,070-54-33,0-156-85,"(0,156,85)"
1630,1630,70,73,12,165,195,169,070-73-12,165-195-169,"(165,195,169)"
1631,1631,70,75,21,150,207,161,070-75-21,150-207-161,"(150,207,161)"
1632,1632,70,79,9,186,207,187,070-79-09,186-207-187,"(186,207,187)"
1633,1633,71,26,2,59,64,60,071-26-02,59-64-60,"(59,64,60)"
1634,1634,71,36,17,51,99,72,071-36-17,51-99-72,"(51,99,72)"
1635,1635,71,37,25,19,103,65,071-37-25,19-103-65,"(19,103,65)"
1636,1636,71,46,21,57,129,94,071-46-21,57-129-94,"(57,129,94)"
1637,1637,71,56,2,132,142,136,071-56-02,132-142-136,"(132,142,136)"
1638,1638,71,65,6,155,172,156,071-65-06,155-172-156,"(155,172,156)"
1639,1639,71,76,20,145,208,166,071-76-20,145-208-166,"(145,208,166)"
1640,1640,71,77,3,189,199,190,071-77-03,189-199-190,"(189,199,190)"
